GPSpt,Treated,Date,Time,Species,NumIn,NumOut,Total,BreedNotes
69,Yes,20151124,755,Black-headed Oriole,1,0,1,none
69,Yes,20151124,755,Yellow-throated Petronia,1,0,1,none
69,Yes,20151124,755,Yellow-fronted Canary,1,0,1,none
69,Yes,20151124,755,Yellow-breasted Apalis,1,0,1,none
69,Yes,20151124,755,Chinspot Batis,1,0,1,none
69,Yes,20151203,736,Terrestrial Brownbul,0,3,3,none
69,Yes,20151203,736,Southern Black Tit,0,2,2,none
69,Yes,20151203,736,Black-headed Oriole,0,1,1,none
69,Yes,20151203,736,Grey-headed Bushshrike,0,1,1,none
69,Yes,20151203,736,Black Cuckoo,0,1,1,none
69,Yes,20151203,736,Brubru,0,1,1,none
69,Yes,20151203,736,Kurrichane Thrush,0,1,1,none
69,Yes,20151203,736,Eastern Nicator,0,1,1,none
69,Yes,20151203,736,Dark-capped Bulbul,3,0,3,none
69,Yes,20151203,736,Blue Waxbill,3,0,3,none
69,Yes,20151203,736,African Paradise Flycatcher,2,0,2,none
69,Yes,20151203,736,Chinspot Batis,1,0,1,none
69,Yes,20151203,736,Emerald-spotted Wood Dove,1,0,1,none
69,Yes,20151203,736,White-bellied Sunbird,1,0,1,none
69,Yes,20151213,727,Grey-headed Bushshrike,0,2,2,none
69,Yes,20151213,727,Terrestrial Brownbul,0,2,2,none
69,Yes,20151213,727,Red-faced Mousebird,0,2,2,none
69,Yes,20151213,727,White-browed Scrub Robin,0,1,1,none
69,Yes,20151213,727,Red-eyed Dove,0,1,1,none
69,Yes,20151213,727,Black-headed Oriole,0,1,1,none
69,Yes,20151213,727,Kurrichane Thrush,0,1,1,none
69,Yes,20151213,727,Scarlet-chested Sunbird,0,1,1,none
69,Yes,20151213,727,Emerald-spotted Wood Dove,2,0,2,none
69,Yes,20151213,727,Dark-capped Bulbul,2,0,2,none
69,Yes,20151213,727,African Paradise Flycatcher,2,0,2,none
69,Yes,20151213,727,Woodland Kingfisher,1,0,1,none
69,Yes,20151213,727,Green-backed Camaroptera,1,0,1,none
69,Yes,20151213,727,White-bellied Sunbird,1,0,1,none
69,Yes,20151213,727,Black-backed Puffback,1,0,1,none
69,Yes,20151213,727,Yellow-throated Petronia,1,0,1,none
69,Yes,20151213,727,Blue Waxbill,1,0,1,none
69,Yes,20151213,933,Emerald-spotted Wood Dove,1,1,2,none
69,Yes,20151213,933,White-bellied Sunbird,0,1,1,none
69,Yes,20151213,933,Eastern Nicator,0,1,1,none
69,Yes,20151213,933,Greater Honeyguide,0,1,1,none
69,Yes,20151213,933,Black-backed Puffback,0,1,1,none
69,Yes,20151213,933,Black-headed Oriole,0,1,1,none
69,Yes,20151213,933,Dark-capped Bulbul,3,0,3,none
68,Yes,20151023,919,Yellow-breasted Apalis,0,2,2,none
68,Yes,20151023,919,Common Scimitarbill,2,0,2,none
68,Yes,20151023,919,Orange-breasted Bushshrike,1,0,1,none
68,Yes,20151023,919,White-bellied Sunbird,1,0,1,none
68,Yes,20151023,919,Emerald-spotted Wood Dove,1,0,1,none
68,Yes,20151023,919,Scarlet-chested Sunbird,1,0,1,none
68,Yes,20151023,919,Golden-tailed Woodpecker,1,0,1,none
68,Yes,20151023,930,Common Scimitarbill,0,2,2,none
68,Yes,20151023,930,Emerald-spotted Wood Dove,1,1,2,none
68,Yes,20151023,930,Eastern Nicator,0,1,1,none
68,Yes,20151023,930,Orange-breasted Bushshrike,0,1,1,none
68,Yes,20151023,930,White-bellied Sunbird,0,1,1,none
68,Yes,20151023,930,Black-backed Puffback,0,1,1,none
68,Yes,20151023,930,Cardinal Woodpecker,0,1,1,none
68,Yes,20151023,930,Kurrichane Thrush,0,1,1,none
68,Yes,20151023,930,Sombre Greenbul,0,1,1,none
68,Yes,20151023,930,Yellow-fronted Canary,2,0,2,none
68,Yes,20151023,930,Golden-tailed Woodpecker,1,0,1,none
68,Yes,20151102,551,Southern Black Tit,0,2,2,none
68,Yes,20151102,551,Golden-tailed Woodpecker,0,1,1,none
68,Yes,20151102,551,Cardinal Woodpecker,0,1,1,none
68,Yes,20151102,551,Black-headed Oriole,0,1,1,none
68,Yes,20151102,551,Yellow-throated Petronia,0,1,1,none
68,Yes,20151102,551,Red-eyed Dove,0,1,1,none
68,Yes,20151102,551,Yellow-breasted Apalis,0,1,1,none
68,Yes,20151102,551,Emerald-spotted Wood Dove,2,0,2,none
68,Yes,20151102,551,Scarlet-chested Sunbird,1,0,1,none
68,Yes,20151102,551,White-bellied Sunbird,1,0,1,none
68,Yes,20151102,551,Dark-capped Bulbul,1,0,1,none
68,Yes,20151102,551,Green-backed Camaroptera,1,0,1,none
68,Yes,20151102,551,Sombre Greenbul,1,0,1,none
68,Yes,20151102,551,Eastern Nicator,1,0,1,none
68,Yes,20151102,551,African Paradise Flycatcher,1,0,1,none
68,Yes,20151102,712,Emerald-spotted Wood Dove,1,2,3,none
68,Yes,20151102,712,Red-chested Cuckoo,0,1,1,none
68,Yes,20151102,712,Eastern Nicator,0,1,1,none
68,Yes,20151102,712,Burchells Coucal,0,1,1,none
68,Yes,20151102,712,Grey Tit-Flycatcher,0,1,1,none
68,Yes,20151102,712,Kurrichane Thrush,0,1,1,none
68,Yes,20151102,712,Purple-banded Sunbird,2,0,2,none
68,Yes,20151102,712,Chinspot Batis,1,0,1,none
68,Yes,20151102,712,White-bellied Sunbird,1,0,1,none
68,Yes,20151102,712,Scarlet-chested Sunbird,1,0,1,none
68,Yes,20151102,712,Sombre Greenbul,1,0,1,none
68,Yes,20151108,553,Emerald-spotted Wood Dove,1,2,3,none
68,Yes,20151108,553,Grey Tit-Flycatcher,0,1,1,none
68,Yes,20151108,553,Sombre Greenbul,0,1,1,none
68,Yes,20151108,553,Black-backed Puffback,0,1,1,none
68,Yes,20151108,553,Golden-tailed Woodpecker,0,1,1,none
68,Yes,20151108,553,Yellow-throated Petronia,0,1,1,none
68,Yes,20151108,553,Eastern Nicator,0,1,1,none
68,Yes,20151108,553,Kurrichane Thrush,0,1,1,none
68,Yes,20151108,553,Yellow-fronted Canary,0,1,1,none
68,Yes,20151108,553,Black Cuckooshrike,0,1,1,none
68,Yes,20151108,553,White-browed Scrub Robin,0,1,1,none
68,Yes,20151108,553,Dark-capped Bulbul,2,0,2,none
68,Yes,20151108,553,White-bellied Sunbird,1,0,1,none
68,Yes,20151108,553,Violet-backed Starling,1,0,1,none
68,Yes,20151108,553,Black-headed Oriole,1,0,1,none
68,Yes,20151108,828,Red-eyed Dove,0,2,2,none
68,Yes,20151108,828,Dark-capped Bulbul,1,1,2,none
68,Yes,20151108,828,Yellow-fronted Canary,1,1,2,none
68,Yes,20151108,828,Golden-tailed Woodpecker,0,1,1,none
68,Yes,20151108,828,Black-headed Oriole,0,1,1,none
68,Yes,20151108,828,Grey Tit-Flycatcher,0,1,1,none
68,Yes,20151108,828,Chinspot Batis,2,0,2,none
68,Yes,20151108,828,Black-backed Puffback,2,0,2,none
68,Yes,20151108,828,Retz Helmetshrike,2,0,2,none
68,Yes,20151108,828,Southern Black Tit,2,0,2,none
68,Yes,20151108,828,Emerald-spotted Wood Dove,1,0,1,none
68,Yes,20151108,828,Orange-breasted Bushshrike,1,0,1,none
68,Yes,20151108,828,Cardinal Woodpecker,1,0,1,none
68,Yes,20151108,828,White-bellied Sunbird,1,0,1,none
68,Yes,20151108,828,Tawny-flanked Prinia,1,0,1,none
68,Yes,20151108,828,Sombre Greenbul,1,0,1,none
68,Yes,20151125,533,Fork-tailed Drongo,1,1,2,none
68,Yes,20151125,533,Eastern Nicator,0,1,1,none
68,Yes,20151125,533,Emerald-spotted Wood Dove,0,1,1,none
68,Yes,20151125,533,Grey Tit-Flycatcher,0,1,1,none
68,Yes,20151125,533,White-bellied Sunbird,2,0,2,none
68,Yes,20151125,533,Black-headed Oriole,2,0,2,none
68,Yes,20151125,533,Yellow-throated Petronia,1,0,1,none
68,Yes,20151125,831,Orange-breasted Bushshrike,1,1,2,none
68,Yes,20151125,831,Scarlet-chested Sunbird,0,1,1,none
68,Yes,20151125,831,Yellow-fronted Canary,2,0,2,none
68,Yes,20151125,831,White-bellied Sunbird,1,0,1,none
68,Yes,20151125,831,Black-headed Oriole,1,0,1,none
68,Yes,20151125,831,Red-chested Cuckoo,1,0,1,none
68,Yes,20151125,831,Black Cuckooshrike,1,0,1,none
68,Yes,20151205,550,Hadada Ibis,0,3,3,none
68,Yes,20151205,550,Black Cuckooshrike,0,1,1,none
68,Yes,20151205,550,Eastern Nicator,0,1,1,none
68,Yes,20151205,550,Purple-crested Turaco,0,1,1,none
68,Yes,20151205,550,Dark-capped Bulbul,2,0,2,none
68,Yes,20151205,550,Emerald-spotted Wood Dove,2,0,2,none
68,Yes,20151205,550,Gorgeous Bushshrike,2,0,2,none
68,Yes,20151205,550,Burchells Coucal,1,0,1,none
68,Yes,20151205,550,Woodland Kingfisher,1,0,1,none
68,Yes,20151205,550,White-bellied Sunbird,1,0,1,none
68,Yes,20151205,550,Kurrichane Thrush,1,0,1,none
68,Yes,20151205,550,Chinspot Batis,1,0,1,none
68,Yes,20151205,550,African Paradise Flycatcher,1,0,1,none
68,Yes,20151205,830,Yellow-billed Kite,0,4,4,none
68,Yes,20151205,830,Crested Guineafowl,0,4,4,none
68,Yes,20151205,830,Emerald-spotted Wood Dove,1,1,2,none
68,Yes,20151205,830,Black-headed Oriole,1,1,2,none
68,Yes,20151205,830,Black-backed Puffback,0,1,1,none
68,Yes,20151205,830,Eastern Nicator,0,1,1,none
68,Yes,20151205,830,Dark-capped Bulbul,3,0,3,none
68,Yes,20151205,830,White-bellied Sunbird,2,0,2,none
68,Yes,20151205,830,African Paradise Flycatcher,2,0,2,none
68,Yes,20151205,830,Kurrichane Thrush,1,0,1,none
68,Yes,20151205,830,Scarlet-chested Sunbird,1,0,1,none
68,Yes,20151205,830,Green-backed Camaroptera,1,0,1,none
68,Yes,20151205,830,Chinspot Batis,1,0,1,none
68,Yes,20151205,830,Woodland Kingfisher,1,0,1,none
68,Yes,20151205,830,Fork-tailed Drongo,1,0,1,nest material in bill
68,Yes,20151205,830,Burchells Coucal,1,0,1,none
68,Yes,20151214,621,Emerald-spotted Wood Dove,1,2,3,none
68,Yes,20151214,621,Helmeted Guineafowl,0,2,2,none
68,Yes,20151214,621,White-bellied Sunbird,0,1,1,none
68,Yes,20151214,621,Burchells Coucal,0,1,1,none
68,Yes,20151214,621,Fork-tailed Drongo,2,0,2,none
68,Yes,20151214,621,Dark-capped Bulbul,1,0,1,none
68,Yes,20151214,621,Green-backed Camaroptera,1,0,1,none
68,Yes,20151214,621,Woodland Kingfisher,1,0,1,none
68,Yes,20151214,621,Eastern Nicator,1,0,1,none
68,Yes,20151214,621,White-bellied Sunbird,1,0,1,none
68,Yes,20151214,747,White-bellied Sunbird,2,1,3,none
68,Yes,20151214,747,Eastern Nicator,0,1,1,none
68,Yes,20151214,747,Yellow-breasted Apalis,0,1,1,none
68,Yes,20151214,747,Burchells Coucal,0,1,1,none
68,Yes,20151214,747,Willow Warbler,0,1,1,none
68,Yes,20151214,747,Dark-capped Bulbul,3,0,3,none
68,Yes,20151214,747,Green-backed Camaroptera,2,0,2,none
68,Yes,20151214,747,Emerald-spotted Wood Dove,2,0,2,none
68,Yes,20151214,747,Yellow-fronted Canary,1,0,1,none
67,No,20151023,749,Purple-banded Sunbird,0,1,1,none
67,No,20151023,749,Black-headed Oriole,0,1,1,none
67,No,20151023,749,Brown-crowned Tchagra,0,1,1,none
67,No,20151023,749,Emerald-spotted Wood Dove,2,0,2,none
67,No,20151023,749,Arrow-marked Babbler,2,0,2,none
67,No,20151023,749,Orange-breasted Bushshrike,1,0,1,none
67,No,20151023,749,Dark-capped Bulbul,1,0,1,none
67,No,20151023,749,Kurrichane Thrush,1,0,1,none
67,No,20151023,749,Yellow-throated Petronia,1,0,1,none
67,No,20151023,749,Rattling Cisticola,1,0,1,none
67,No,20151023,749,Lesser Striped Swallow,1,0,1,none
67,No,20151023,749,Yellow-breasted Apalis,1,0,1,none
67,No,20151023,800,Bearded Woodpecker,0,1,1,none
67,No,20151023,800,Orange-breasted Bushshrike,0,1,1,none
67,No,20151023,800,Yellow-throated Petronia,0,1,1,none
67,No,20151023,800,African Hoopoe,0,1,1,none
67,No,20151023,800,Lesser Striped Swallow,0,1,1,none
67,No,20151023,800,Brubru,0,1,1,none
67,No,20151023,800,Fork-tailed Drongo,3,0,3,none
67,No,20151023,800,Emerald-spotted Wood Dove,2,0,2,none
67,No,20151023,800,Tawny-flanked Prinia,1,0,1,none
67,No,20151023,800,Rattling Cisticola,1,0,1,none
67,No,20151023,800,Scarlet-chested Sunbird,1,0,1,none
67,No,20151023,800,Black Cuckooshrike,1,0,1,none
67,No,20151101,811,White-bellied Sunbird,0,1,1,none
67,No,20151101,811,Black-backed Puffback,0,1,1,none
67,No,20151101,811,Emerald-spotted Wood Dove,2,0,2,none
67,No,20151101,811,Dark-capped Bulbul,2,0,2,none
67,No,20151101,811,Kurrichane Thrush,1,0,1,none
67,No,20151101,811,Sombre Greenbul,1,0,1,none
67,No,20151101,811,Bearded Woodpecker,1,0,1,none
67,No,20151101,811,Yellow-fronted Canary,1,0,1,none
67,No,20151101,811,White-browed Scrub Robin,1,0,1,none
67,No,20151101,928,Black-backed Puffback,0,1,1,none
67,No,20151101,928,Bearded Woodpecker,0,1,1,none
67,No,20151101,928,Long-billed Crombec,0,1,1,none
67,No,20151101,928,Dark-capped Bulbul,2,0,2,none
67,No,20151101,928,Yellow-fronted Canary,2,0,2,none
67,No,20151101,928,Rattling Cisticola,2,0,2,none
67,No,20151101,928,Southern Black Tit,2,0,2,none
67,No,20151101,928,Kurrichane Thrush,1,0,1,none
67,No,20151101,928,White-browed Scrub Robin,1,0,1,none
67,No,20151107,650,Emerald-spotted Wood Dove,0,1,1,none
67,No,20151107,650,Eastern Nicator,0,1,1,none
67,No,20151107,650,Brubru,0,1,1,none
67,No,20151107,650,Violet-backed Starling,0,1,1,none
67,No,20151107,650,African Paradise Flycatcher,2,0,2,none
67,No,20151107,650,Yellow-throated Petronia,1,0,1,none
67,No,20151107,650,Yellow-fronted Canary,1,0,1,none
67,No,20151107,650,Common Scimitarbill,1,0,1,none
67,No,20151107,650,Lesser Striped Swallow,1,0,1,none
67,No,20151107,650,Red-billed Oxpecker,1,0,1,none
67,No,20151107,650,Rattling Cisticola,1,0,1,none
67,No,20151107,650,Fork-tailed Drongo,1,0,1,none
67,No,20151107,650,White-browed Scrub Robin,1,0,1,none
67,No,20151107,650,Tawny-flanked Prinia,1,0,1,none
67,No,20151107,650,Long-billed Crombec,1,0,1,none
67,No,20151107,650,Black Cuckooshrike,1,0,1,none
67,No,20151107,856,Black Cuckooshrike,1,1,2,none
67,No,20151107,856,Long-billed Crombec,0,1,1,none
67,No,20151107,856,Lesser Honeyguide,0,1,1,none
67,No,20151107,856,African Hoopoe,0,1,1,none
67,No,20151107,856,Eastern Nicator,0,1,1,none
67,No,20151107,856,Yellow-fronted Canary,2,0,2,none
67,No,20151107,856,Brown-hooded Kingfisher,2,0,2,none
67,No,20151107,856,African Paradise Flycatcher,1,0,1,none
67,No,20151107,856,Golden-breasted Bunting,1,0,1,none
67,No,20151107,856,Emerald-spotted Wood Dove,1,0,1,none
67,No,20151107,856,Dark-capped Bulbul,1,0,1,none
67,No,20151124,632,Dark-capped Bulbul,1,2,3,none
67,No,20151124,632,Black-crowned Tchagra,0,1,1,none
67,No,20151124,632,Grey Tit-Flycatcher,0,1,1,none
67,No,20151124,632,Yellow-breasted Apalis,2,0,2,none
67,No,20151124,632,White-bellied Sunbird,1,0,1,none
67,No,20151124,632,African Paradise Flycatcher,1,0,1,none
67,No,20151124,632,Emerald-spotted Wood Dove,1,0,1,none
67,No,20151124,632,Long-billed Crombec,1,0,1,none
67,No,20151124,632,Scarlet-chested Sunbird,1,0,1,none
67,No,20151124,832,Bearded Woodpecker,0,1,1,none
67,No,20151124,832,Black-backed Puffback,0,1,1,none
67,No,20151124,832,Kurrichane Thrush,0,1,1,none
67,No,20151124,832,Grey Tit-Flycatcher,0,1,1,none
67,No,20151124,832,Yellow-throated Petronia,0,1,1,none
67,No,20151124,832,Grey-headed Bushshrike,0,1,1,none
67,No,20151124,832,Brown-crowned Tchagra,0,1,1,none
67,No,20151124,832,Yellow-breasted Apalis,2,0,2,none
67,No,20151124,832,Black Cuckooshrike,2,0,2,none
67,No,20151124,832,Southern Black Tit,1,0,1,none
67,No,20151124,832,Dark-capped Bulbul,1,0,1,none
67,No,20151124,832,African Paradise Flycatcher,1,0,1,none
67,No,20151124,832,White-bellied Sunbird,1,0,1,none
67,No,20151124,832,Scarlet-chested Sunbird,1,0,1,none
67,No,20151203,703,Southern Black Tit,0,2,2,none
67,No,20151203,703,Black Cuckoo,0,1,1,none
67,No,20151203,703,White-bellied Sunbird,0,1,1,none
67,No,20151203,703,Grey Tit-Flycatcher,0,1,1,none
67,No,20151203,703,Kurrichane Thrush,0,1,1,none
67,No,20151203,703,Black-backed Puffback,0,1,1,none
67,No,20151203,703,Dark-capped Bulbul,3,0,3,none
67,No,20151203,703,Scarlet-chested Sunbird,1,0,1,none
67,No,20151203,703,Chinspot Batis,1,0,1,none
67,No,20151203,703,Emerald-spotted Wood Dove,1,0,1,none
67,No,20151203,703,Black Cuckooshrike,1,0,1,none
67,No,20151203,703,Rattling Cisticola,1,0,1,none
67,No,20151203,826,Black Cuckooshrike,0,1,1,none
67,No,20151203,826,Kurrichane Thrush,0,1,1,none
67,No,20151203,826,Emerald-spotted Wood Dove,0,1,1,none
67,No,20151203,826,African Paradise Flycatcher,2,0,2,none
67,No,20151203,826,Yellow-breasted Apalis,2,0,2,none
67,No,20151203,826,Southern Grey-headed Sparrow,2,0,2,none
67,No,20151203,826,Dark-capped Bulbul,2,0,2,none
67,No,20151203,826,Black-headed Oriole,2,0,2,none
67,No,20151203,826,Orange-breasted Bushshrike,1,0,1,none
67,No,20151203,826,White-bellied Sunbird,1,0,1,none
67,No,20151203,826,Yellow-throated Petronia,1,0,1,none
67,No,20151203,826,Rattling Cisticola,1,0,1,none
67,No,20151203,826,Brown-hooded Kingfisher,1,0,1,none
67,No,20151203,826,Grey Tit-Flycatcher,1,0,1,none
67,No,20151213,833,Crested Guineafowl,0,2,2,none
67,No,20151213,833,Burchells Coucal,0,1,1,none
67,No,20151213,833,Rattling Cisticola,0,1,1,none
67,No,20151213,833,Emerald-spotted Wood Dove,2,0,2,none
67,No,20151213,833,Dark-capped Bulbul,2,0,2,none
67,No,20151213,833,Scarlet-chested Sunbird,1,0,1,none
67,No,20151213,833,Kurrichane Thrush,1,0,1,none
67,No,20151213,833,White-bellied Sunbird,1,0,1,none
67,No,20151213,833,Willow Warbler,1,0,1,none
67,No,20151213,833,Fork-tailed Drongo,1,0,1,none
67,No,20151213,833,Yellow-throated Petronia,1,0,1,none
67,No,20151213,843,Gorgeous Bushshrike,0,2,2,none
67,No,20151213,843,Black Cuckooshrike,0,1,1,none
67,No,20151213,843,Burchells Coucal,0,1,1,none
67,No,20151213,843,Fork-tailed Drongo,2,0,2,none
67,No,20151213,843,White-bellied Sunbird,2,0,2,none
67,No,20151213,843,Golden-breasted Bunting,2,0,2,none
67,No,20151213,843,Common Scimitarbill,2,0,2,none
67,No,20151213,843,Emerald-spotted Wood Dove,1,0,1,none
67,No,20151213,843,Scarlet-chested Sunbird,1,0,1,none
67,No,20151213,843,Willow Warbler,1,0,1,none
67,No,20151213,843,Yellow-throated Petronia,1,0,1,none
67,No,20151213,843,Dark-capped Bulbul,1,0,1,none
67,No,20151213,843,Spotted Flycatcher,1,0,1,none
65,No,20151023,819,Southern Black Tit,0,2,2,none
65,No,20151023,819,Black-headed Oriole,0,1,1,none
65,No,20151023,819,Yellow-fronted Canary,0,1,1,none
65,No,20151023,819,Scarlet-chested Sunbird,0,1,1,none
65,No,20151023,819,White-bellied Sunbird,2,0,2,none
65,No,20151023,819,Sombre Greenbul,1,0,1,none
65,No,20151023,819,Eastern Nicator,1,0,1,none
65,No,20151023,819,Spotted Flycatcher,1,0,1,none
65,No,20151023,819,Dark-capped Bulbul,1,0,1,none
65,No,20151023,819,Lesser Striped Swallow,1,0,1,none
65,No,20151023,830,Black-headed Oriole,0,2,2,none
65,No,20151023,830,Eastern Nicator,0,1,1,none
65,No,20151023,830,Scarlet-chested Sunbird,0,1,1,none
65,No,20151023,830,Sombre Greenbul,0,1,1,none
65,No,20151023,830,White-bellied Sunbird,2,0,2,none
65,No,20151023,830,Lesser Striped Swallow,1,0,1,none
65,No,20151023,830,Black Cuckooshrike,1,0,1,none
65,No,20151023,830,Purple-banded Sunbird,1,0,1,none
65,No,20151102,516,Gorgeous Bushshrike,0,2,2,none
65,No,20151102,516,Yellow-breasted Apalis,1,1,2,none
65,No,20151102,516,Chinspot Batis,0,1,1,none
65,No,20151102,516,Red-eyed Dove,0,1,1,none
65,No,20151102,516,Burchells Coucal,0,1,1,none
65,No,20151102,516,Eastern Nicator,0,1,1,none
65,No,20151102,516,Bearded Woodpecker,0,1,1,none
65,No,20151102,516,Tawny-flanked Prinia,0,1,1,none
65,No,20151102,516,Rattling Cisticola,0,1,1,none
65,No,20151102,516,Fork-tailed Drongo,0,1,1,none
65,No,20151102,516,Terrestrial Brownbul,3,0,3,none
65,No,20151102,516,Emerald-spotted Wood Dove,2,0,2,none
65,No,20151102,516,Green-backed Camaroptera,1,0,1,none
65,No,20151102,516,Dark-capped Bulbul,1,0,1,none
65,No,20151102,516,Southern Black Tit,1,0,1,none
65,No,20151102,516,Long-billed Crombec,1,0,1,none
65,No,20151102,516,Kurrichane Thrush,1,0,1,none
65,No,20151102,516,Scarlet-chested Sunbird,1,0,1,none
65,No,20151102,635,Emerald-spotted Wood Dove,0,2,2,none
65,No,20151102,635,Gorgeous Bushshrike,0,2,2,none
65,No,20151102,635,Eastern Nicator,0,1,1,none
65,No,20151102,635,Black Cuckooshrike,0,1,1,none
65,No,20151102,635,Bearded Woodpecker,0,1,1,none
65,No,20151102,635,Black-headed Oriole,0,1,1,none
65,No,20151102,635,Dideric Cuckoo,0,1,1,none
65,No,20151102,635,Burchells Coucal,0,1,1,none
65,No,20151102,635,Dark-capped Bulbul,3,0,3,none
65,No,20151102,635,Sombre Greenbul,1,0,1,none
65,No,20151102,635,Chinspot Batis,1,0,1,none
65,No,20151102,635,African Paradise Flycatcher,1,0,1,none
65,No,20151108,619,Black-headed Oriole,0,2,2,none
65,No,20151108,619,Emerald-spotted Wood Dove,1,1,2,none
65,No,20151108,619,Black Cuckoo,0,1,1,none
65,No,20151108,619,Yellow-breasted Apalis,0,1,1,none
65,No,20151108,619,Rattling Cisticola,1,0,1,none
65,No,20151108,619,Eastern Nicator,1,0,1,none
65,No,20151108,619,Yellow-throated Petronia,1,0,1,none
65,No,20151108,619,African Paradise Flycatcher,1,0,1,none
65,No,20151108,619,Southern Black Tit,1,0,1,none
65,No,20151108,619,Black Cuckooshrike,1,0,1,none
65,No,20151108,844,Orange-breasted Bushshrike,0,1,1,none
65,No,20151108,844,Rattling Cisticola,0,1,1,none
65,No,20151108,844,Black-headed Oriole,0,1,1,none
65,No,20151108,844,Yellow-breasted Apalis,2,0,2,none
65,No,20151108,844,Emerald-spotted Wood Dove,1,0,1,none
65,No,20151108,844,Dark-capped Bulbul,1,0,1,none
65,No,20151108,844,Golden-tailed Woodpecker,1,0,1,none
65,No,20151108,844,African Paradise Flycatcher,1,0,1,none
65,No,20151108,844,Sombre Greenbul,1,0,1,none
65,No,20151108,844,Black-backed Puffback,1,0,1,none
65,No,20151125,549,White-bellied Sunbird,1,1,2,none
65,No,20151125,549,Dideric Cuckoo,0,1,1,none
65,No,20151125,549,Orange-breasted Bushshrike,0,1,1,none
65,No,20151125,549,Emerald-spotted Wood Dove,0,1,1,none
65,No,20151125,549,Gorgeous Bushshrike,0,1,1,none
65,No,20151125,549,Dark-capped Bulbul,2,0,2,none
65,No,20151125,549,Cape White-Eye,2,0,2,none
65,No,20151125,549,Eastern Nicator,1,0,1,none
65,No,20151125,549,White-browed Scrub Robin,1,0,1,none
65,No,20151125,549,Fork-tailed Drongo,1,0,1,none
65,No,20151125,847,Kurrichane Thrush,0,1,1,none
65,No,20151125,847,African Paradise Flycatcher,2,0,2,none
65,No,20151125,847,White-bellied Sunbird,2,0,2,none
65,No,20151125,847,Dark-capped Bulbul,2,0,2,none
65,No,20151125,847,Eastern Nicator,1,0,1,none
65,No,20151125,847,White-browed Scrub Robin,1,0,1,none
65,No,20151125,847,Black-backed Puffback,1,0,1,none
65,No,20151205,609,Terrestrial Brownbul,1,3,4,none
65,No,20151205,609,Gorgeous Bushshrike,0,2,2,none
65,No,20151205,609,Emerald-spotted Wood Dove,2,1,3,none
65,No,20151205,609,Sombre Greenbul,1,1,2,none
65,No,20151205,609,Long-billed Crombec,0,1,1,none
65,No,20151205,609,White-bellied Sunbird,2,0,2,none
65,No,20151205,609,Green-backed Camaroptera,2,0,2,none
65,No,20151205,609,Dark-capped Bulbul,1,0,1,none
65,No,20151205,609,Yellow-breasted Apalis,1,0,1,none
65,No,20151205,609,Black Cuckooshrike,1,0,1,none
65,No,20151205,609,Woodland Kingfisher,1,0,1,none
65,No,20151205,609,Violet-backed Starling,1,0,1,none
65,No,20151205,609,Fork-tailed Drongo,1,0,1,none
65,No,20151205,609,Willow Warbler,1,0,1,none
65,No,20151205,609,Yellow-throated Petronia,1,0,1,nest material in bill
65,No,20151205,609,Eastern Nicator,1,0,1,none
65,No,20151205,609,Black-backed Puffback,1,0,1,none
65,No,20151205,609,Golden-breasted Bunting,1,0,1,none
65,No,20151205,848,Terrestrial Brownbul,1,2,3,none
65,No,20151205,848,Kurrichane Thrush,0,1,1,none
65,No,20151205,848,Violet-backed Starling,0,1,1,none
65,No,20151205,848,White-bellied Sunbird,2,0,2,none
65,No,20151205,848,Yellow-breasted Apalis,2,0,2,none
65,No,20151205,848,Emerald-spotted Wood Dove,2,0,2,none
65,No,20151205,848,Dark-capped Bulbul,2,0,2,none
65,No,20151205,848,Golden-breasted Bunting,1,0,1,none
65,No,20151205,848,Eastern Nicator,1,0,1,none
65,No,20151205,848,White-browed Scrub Robin,1,0,1,none
65,No,20151205,848,Long-billed Crombec,1,0,1,none
65,No,20151205,848,Scarlet-chested Sunbird,1,0,1,none
65,No,20151214,641,Emerald-spotted Wood Dove,0,2,2,none
65,No,20151214,641,Black-headed Oriole,0,1,1,none
65,No,20151214,641,Cardinal Woodpecker,0,1,1,none
65,No,20151214,641,Dark-capped Bulbul,2,0,2,none
65,No,20151214,641,Gorgeous Bushshrike,2,0,2,none
65,No,20151214,641,Yellow-fronted Canary,2,0,2,none
65,No,20151214,641,Eastern Nicator,1,0,1,none
65,No,20151214,641,Golden-breasted Bunting,1,0,1,none
65,No,20151214,641,Black-backed Puffback,1,0,1,none
65,No,20151214,641,Willow Warbler,1,0,1,none
65,No,20151214,641,White-bellied Sunbird,1,0,1,none
65,No,20151214,641,Rattling Cisticola,1,0,1,none
65,No,20151214,641,Sombre Greenbul,1,0,1,none
65,No,20151214,641,Lesser Striped Swallow,1,0,1,none
65,No,20151214,730,Terrestrial Brownbul,0,2,2,none
65,No,20151214,730,Emerald-spotted Wood Dove,1,1,2,none
65,No,20151214,730,Yellow-fronted Canary,2,0,2,none
65,No,20151214,730,Yellow-breasted Apalis,2,0,2,none
65,No,20151214,730,Dark-capped Bulbul,2,0,2,none
65,No,20151214,730,White-bellied Sunbird,1,0,1,none
65,No,20151214,730,Gorgeous Bushshrike,1,0,1,none
65,No,20151214,730,Green-backed Camaroptera,1,0,1,none
65,No,20151214,730,Black-backed Puffback,1,0,1,none
65,No,20151214,730,Eastern Nicator,1,0,1,none
